RESPONSE_ID,USER_ID,CUSTOMER_ID,CRM_PRODUCT_TIER,SALES_PRODUCT_TIER,MARKETING_PRODUCT_TIER,PRODUCT_ADDONS,SCREEN_SIZE,USER ROLE,LANGUAGE
13790883,2918,5678766,free,pro,free,,1440x900,,en-ca
14125394,2919,11578812,free,free,free,,1920x1080,Executive / Management,en
13201783,2920,725676,free,pro,enterprise,reporting,1440x900,Ejecutivo/Gerente,es
14357208,2921,9818544,free,pro,pro,,1368x912,Executive / Management,en
13355225,2922,10156020,free,free,pro,,2560x1440,Salesperson,sv-se
13205954,2923,11444208,free,free,free,,1920x1080,,en
13575255,2924,11245608,free,pro,pro,,1920x1080,,en
12913363,2925,11438397,free,pro,free,,1920x1080,Executive / Management,en
14125303,2926,11447010,free,pro,free,,1280x720,Executive / Management,en
14210510,2927,11447298,free,free,free,reporting,1440x900,,en-gb
13672842,2928,11449590,free,free,free,,1280x800,Executive / Management,en
13076755,2929,12057981,free,pro,pro,ssl,1280x800,Salesperson,en-gb
14238079,2930,8823738,free,pro,pro,ads|reporting|sites,1920x1080,,en-gb
13789657,2931,11451423,free,free,free,,1440x900,Executive / Management,en
12912836,2932,11451555,free,pro,free,,1366x768,Executive / Management,en
13411292,2933,9162075,free,free,pro,reporting|ads,1440x900,Executive / Management,en
13263954,2934,3562872,free,pro,pro,reporting,1280x720,,en-gb
12984005,2935,8543619,free,free,enterprise,,1366x768,Marketer,en-gb
14117609,2936,1282845,free,pro,enterprise,,1280x720,,it
13498276,2937,1399008,free,pro,enterprise,ads,1366x768,Executive / Management,en
13294617,2938,7407951,free,pro,pro,,1920x1080,Especialista en marketing,es-mx
13079951,2939,11455284,free,pro,pro,,1920x1080,Führungskraft/Management,de
13778516,2940,5251854,free,pro,free,,1920x1080,,en
12917582,2941,1095225,free,pro,basic,reporting,1920x1080,,en
13709574,2942,10465764,free,pro,starter,reporting,1920x1200,Data / Operations,en
14196822,2943,8845497,free,free,pro,,1920x1080,I do a little bit of everything,en
13473007,2944,11437464,free,pro,starter,,1920x1080,Executivo / Gerência,pt-br
14047920,2945,8607324,free,pro,pro,reporting|ads,1920x1080,,en-us
13808276,2946,10429992,free,pro,free,,1280x800,,en-ie
13046794,2947,9870771,free,pro,pro,reporting|ads|ssl,1366x768,,es-es
13921054,2948,9168717,free,pro,free,,1366x768,Salesperson,en
13049654,2949,8842608,free,pro,free,,1280x720,,en
13289384,2950,11463450,free,free,free,,1920x1080,,it-it
12949814,2951,10383822,free,pro,free,reporting,1920x1080,Ejecutivo/Gerente,es-mx
13675508,2952,10383822,free,pro,free,reporting,1366x768,,es-mx
13205198,2953,8847603,free,pro,enterprise,reporting|ads,1440x900,Data / Operations,en
13407127,2954,10383822,free,pro,free,reporting,1366x768,Vendedor,es-mx
13433750,2955,10126557,free,free,free,,1280x800,,en
13334392,2956,7658751,free,pro,free,,1600x900,,en
13993711,2957,7114866,free,free,pro,,1366x768,,es-mx
13232326,2958,11465973,free,free,free,,1366x768,Executivo / Gerência,pt-br
14023775,2959,1035579,free,pro,enterprise,,1920x1080,Marketer,en
12986380,2960,8658654,free,pro,enterprise,reporting|ads,1440x900,Marketer,en
13864159,2961,10111371,free,pro,pro,reporting,1280x720,Marketer,en
13073480,2962,11469915,free,free,free,,1920x1080,,en-gb
13076932,2963,10080690,free,pro,pro,reporting|ads,1920x1080,,en-ca
13238143,2964,7742661,free,pro,enterprise,reporting|ads,1920x1200,,en
13171193,2965,8668791,free,pro,pro,reporting|ads|ssl,1280x720,Salesperson,en
13814749,2966,8854986,free,pro,enterprise,reporting|ads|ssl,1366x768,,en
13470736,2967,8854986,free,pro,enterprise,reporting|ads|ssl,1680x1050,Partner / Agency / Freelancer,en
13502333,2968,7845369,free,free,free,,1600x900,,fr
13811500,2969,8663229,free,pro,free,,1280x1024,,en-gb
13196961,2970,11473185,free,starter,free,,1536x864,,en
13298827,2971,1072803,free,pro,enterprise,reporting|ssl,1920x1080,Data / Operations,en-us
13994742,2972,10248351,free,pro,enterprise,reporting,1366x768,Executive / Management,en
13205819,2973,7114866,free,free,pro,,1366x768,Vendedor,es-mx
13257960,2974,10393860,free,pro,pro,ads,1920x1080,,en-au
14328734,2975,11476719,free,pro,pro,,1440x900,I do a little bit of everything,en
13228210,2976,10156221,free,pro,free,,1536x864,Executivo / Gerência,pt-br
13430584,2977,4671090,free,free,enterprise,,1920x1080,Executive / Management,en-gb
14194883,2978,10258254,free,free,pro,,2560x1440,Marketer,en
14017395,2979,5595975,free,free,pro,,1920x1080,,fi
13909531,2980,11477016,free,pro,pro,,1920x1080,,en
13796561,2981,11480055,free,pro,free,,1280x1024,Salesperson,en
13527732,2982,11480097,free,free,free,,1366x768,Ejecutivo/Gerente,es-es
13236049,2983,7290807,free,pro,basic,,1920x1080,,en
13482168,2984,11482695,free,free,free,,1440x900,,en
12971554,2985,10313565,free,free,enterprise,,1440x900,Partner / Agencia / Freelancer,es-mx
13900381,2986,8586336,free,pro,free,,1366x768,,en
13856663,2987,7792647,free,free,free,,1920x1080,Customer Service,en-nz
13518947,2988,11970297,free,starter,pro,reporting,1440x900,Executive / Management,en
13154664,2989,11446806,free,free,free,,1440x900,Marketer,sv
13629881,2990,10052139,free,pro,pro,,2560x1440,Marketer,en
13297967,2991,7188804,free,free,pro,ssl,1280x800,I do a little bit of everything,en-gb
13196578,2992,9217449,free,pro,pro,,1280x720,Salesperson,en-gb
13371771,2993,1976676,free,pro,pro,reporting,1366x768,,en
13908061,2994,10291392,free,pro,pro,reporting,1024x768,,en-gb
13166786,2995,11498385,free,free,free,,1440x900,,en-gb
14079452,2996,6991368,free,pro,pro,reporting,1366x768,Data / Operations,en
12978433,2997,1389759,free,pro,pro,,2560x1440,Partner / Agency / Freelancer,en
13106348,2998,11497482,free,pro,pro,ssl,2560x1440,Führungskraft/Management,de
13202825,2999,1746690,free,pro,pro,reporting|ads,1440x900,Salesperson,en
13074591,3000,11490552,free,free,free,,1366x768,,en-in
14268830,3001,10063524,free,pro,free,,1366x768,,pt-br
13605484,3002,987048,free,free,pro,ads,1280x800,,en-gb
13343734,3003,9006576,free,free,free,,1366x768,Commercial,fr
13403562,3004,1376040,free,pro,pro,reporting,1920x1080,Salesperson,en-ca
13411374,3005,6136605,free,free,pro,reporting|ssl,1920x1200,,en-us
13365043,3006,9006576,free,free,free,,1440x900,,fr
13580213,3007,9171219,free,pro,pro,reporting,1920x1080,,en
13996048,3008,411138,free,pro,enterprise,reporting,1920x1080,,en
13204362,3009,11501835,free,free,free,,1920x1080,,en-ca
13664238,3010,11502165,free,free,free,,1366x768,,pt-br
13110509,3011,11600691,free,free,pro,,1920x1080,Executive / Management,en-gb
13079896,3012,9206922,free,free,enterprise,reporting|ads,1536x960,,en
13925753,3013,1189818,free,pro,enterprise,reporting,1280x800,Salesperson,en
13106052,3014,10017366,free,free,free,,1360x768,Salesperson,en
12984235,3015,7012971,free,free,pro,,1920x1080,Marketer,en
13054629,3016,11508828,free,free,free,,1280x720,,en
13568535,3017,7978395,free,pro,pro,reporting,1440x900,Marketer,en
13429858,3018,7186065,free,free,pro,,1440x900,,en-gb
14204625,3019,8808756,free,free,enterprise,reporting,1920x1080,Marketer,en
14123260,3020,11509947,free,free,free,,1366x768,Salesperson,en
13206590,3021,8797530,free,free,enterprise,ssl,1366x768,I do a little bit of everything,en
12842781,3022,11513439,free,pro,free,,1366x768,,nl-nl
13297124,3023,8142591,free,pro,free,,1366x768,Je touche un peu à tout,fr-fr
12876497,3024,1253058,free,free,pro,,1280x800,,fi
13572460,3025,7760835,free,free,free,,1280x800,,en
14298296,3026,11357241,free,free,basic,,1366x768,,es-mx
13615985,3027,7906704,free,free,basic,,1440x900,,en-ca
13176752,3028,10173825,free,pro,pro,reporting,1920x1200,Marketer,en
14279600,3029,6652887,free,pro,pro,,1920x1080,,en
13442157,3030,5050284,free,pro,enterprise,ads,1120x700,Partner / Agency / Freelancer,en
14191411,3031,10068210,free,pro,enterprise,ads|reporting|sites,1600x900,Other,en
12845337,3032,11520507,free,free,free,,1920x1080,Salesperson,sv-se
13163216,3033,11521488,free,pro,basic,,1920x1080,,ja
12984056,3034,6739560,free,free,pro,,1600x900,,en-gb
14099875,3035,5127144,free,pro,enterprise,reporting,1600x900,,en-us
13999902,3036,8329476,free,free,free,,1920x1080,,en
13635627,3037,11523366,free,free,free,,1920x1080,Executive / Management,en
14095160,3038,10366089,free,pro,enterprise,reporting|ads,1920x1080,,en
12840743,3039,11523711,free,free,free,,1366x768,I do a little bit of everything,el-gr
13441943,3040,5289612,free,pro,free,reporting,1440x900,Salesperson,en-ca
14064957,3041,1270641,free,pro,pro,,1366x768,,en
12849403,3042,9834594,free,free,free,,1920x1200,,en
13465386,3043,10459119,free,free,free,,1536x864,,pt-br
13792206,3044,11481126,free,pro,enterprise,reporting|ads,1440x900,Data / Operations,en
14123243,3045,7813467,free,starter,free,,1920x1080,,en-gb
13166932,3046,5382012,free,pro,pro,ads,1440x900,Salesperson,nl
12840180,3047,11528181,free,pro,pro,reporting,1920x1080,Executive / Management,en-au
12963423,3048,11528220,free,free,free,,1280x720,,fr-fr
13359142,3049,1426899,free,pro,pro,reporting|ads,1920x1080,Executive / Management,en-gb
13354024,3050,6558756,free,pro,free,reporting,1280x800,,en-gb
13372858,3051,9839025,free,free,free,,1280x800,Servicio al Cliente,es-xl
13510915,3052,11532594,free,free,free,,1440x900,,en
12825816,3053,11532894,free,pro,free,,1280x720,,en
13645981,3054,10395618,free,pro,pro,,1440x900,Executive / Management,en
12884187,3055,7027125,free,pro,pro,reporting,1440x900,Salesperson,en-gb
13812782,3056,7807179,free,free,free,,1440x900,Executive / Management,en
14070344,3057,5132832,free,pro,enterprise,reporting,1440x900,,en
13971652,3058,11540781,free,pro,free,,1440x900,,en-au
13638611,3059,11506641,free,free,pro,,1920x1080,Marketer,en-gb
13231805,3060,11542761,free,free,free,,1280x800,,nl-nl
12960745,3061,11542992,free,pro,free,,1440x900,Executive / Management,en
14202331,3062,11543130,free,free,free,,1920x1080,,en
13018149,3063,922602,free,pro,pro,,1440x900,,en
13615658,3064,7231605,free,pro,free,,1920x1080,,en
13369270,3065,703818,free,pro,enterprise,reporting,1440x900,,en
13584652,3066,8793984,free,free,pro,reporting|ssl,1536x864,Marketer,en
13257791,3067,1406331,free,pro,pro,reporting|ads,1680x1050,Vertriebsmitarbeiter,de
13366547,3068,6243225,free,pro,enterprise,reporting|ads,1600x900,Ejecutivo/Gerente,es
13265771,3069,8681433,free,pro,pro,,1920x1080,Salesperson,en
14003141,3070,10268637,free,pro,pro,reporting,1920x1080,Customer Service,en-nz
13043350,3071,8734710,free,pro,pro,,1440x900,,en-in
12980711,3072,11699205,free,free,free,,1280x800,Salesperson,cs-cz
13768754,3073,6888942,free,pro,free,,1536x864,Salesperson,en
13286427,3074,658479,free,pro,pro,,1920x1080,Marketer,en-gb
13441395,3075,8005146,free,pro,basic,ssl,1280x800,,en-us
13399922,3076,6010215,free,pro,pro,ssl,1366x768,Especialista en marketing,es
13363987,3077,11551038,free,free,free,,1920x1080,,en
13402637,3078,11551227,free,free,free,,1366x768,Executivo / Gerência,pt-br
14063025,3079,11545749,free,starter,pro,ads|ssl,1920x1080,Executive / Management,en
13934565,3080,11551632,free,pro,free,,1366x768,,en-gb
13173666,3081,10244310,free,pro,pro,,1920x1080,Marketer,en-us
13203034,3082,11552784,free,free,free,,1280x800,Executive / Management,en-gb
12913009,3083,10117542,free,pro,pro,reporting,1440x900,,en
13632883,3084,113340,free,free,none,,1280x800,Vendedor,es-es
13585379,3085,5679345,free,pro,pro,reporting,1280x720,Salesperson,en
13859609,3086,5257707,free,pro,free,,1366x768,,en
13731105,3087,12177273,free,free,free,,1440x900,Executive / Management,en
12978058,3088,11558286,free,free,enterprise,,1920x1080,I do a little bit of everything,fi
12848238,3089,11559813,free,free,free,,1920x1080,,sv
13018665,3090,9093234,free,pro,enterprise,,1440x900,,en
13569359,3091,11560443,free,free,free,,1366x768,Otra,es-es
14279849,3092,8505564,free,free,pro,sites,1920x1080,,en
13407370,3093,8817984,free,pro,enterprise,ssl,1920x1080,I do a little bit of everything,en
13697520,3094,1204068,free,pro,pro,,1440x900,,en
13580259,3095,11563176,free,free,free,,1920x1080,Salesperson,en
13676492,3096,9654921,free,pro,pro,reporting|ads|ssl,1366x768,Salesperson,en
14051482,3097,11459979,free,free,free,,1600x900,,en
13234662,3098,11568018,free,pro,starter,,1366x768,I do a little bit of everything,en-in
13258903,3099,11521935,none,none,basic,ssl,1366x768,,en
14190745,3100,11569101,free,free,free,,1366x768,,en-gb
13494039,3101,10389009,free,free,free,,1920x1080,,en-gb
13988737,3102,7491198,free,pro,enterprise,reporting,1366x768,Data / Operations,en
13858197,3103,11515833,free,pro,pro,reporting,2560x1440,Customer Service,en-ca
13357398,3104,11574996,free,free,free,,1366x768,Hago un poco de todo,es-ar
13045224,3105,10213395,free,free,free,,1920x1080,Marketer,en
12878274,3106,11578206,free,free,free,,1280x800,Executive / Management,en-gb
13403746,3107,7580040,free,free,pro,,1280x720,,en
13914092,3108,8845980,free,free,free,,1280x800,,es-mx
14214508,3109,11582343,free,free,free,,1440x900,Vendedor,es-ar
12985370,3110,6565002,free,pro,free,,1440x900,,nl
13654578,3111,11583342,free,pro,free,,1280x1024,Executive / Management,en
13773377,3112,11584953,none,none,free,,1920x1080,Marketer,en
13660482,3113,10068210,free,pro,enterprise,reporting|ads,1366x768,I do a little bit of everything,en-in
13235230,3114,8148411,free,pro,pro,reporting|ads,1440x900,Salesperson,en
13361188,3115,5835597,free,pro,pro,,1366x768,,en
13257625,3116,11572806,free,pro,pro,ssl,1440x900,,fr-fr
14068374,3117,11459400,free,pro,free,,2021x1137,I do a little bit of everything,en
14209419,3118,6701703,free,pro,enterprise,reporting,1920x1080,,en
13163036,3119,6318912,free,free,enterprise,reporting|ads|ssl,1366x768,,en-gb
13835799,3120,2602701,free,pro,pro,,1680x1050,,en
13721458,3121,9971634,free,free,pro,reporting,1366x768,I do a little bit of everything,zh-cn
13164754,3122,11591736,free,free,free,,1920x1080,Vertriebsmitarbeiter,de
14042206,3123,6601536,free,pro,enterprise,reporting|ads,1920x1080,,en-au
13659143,3124,6746619,free,pro,pro,reporting|ssl,1920x1080,Commercial,fr
14222352,3125,11591853,free,free,free,,1366x768,,en
14079619,3126,1499070,free,pro,enterprise,reporting,1440x900,Salesperson,en-gb
14268673,3127,11591946,free,free,free,,1280x720,,fr-fr
12912336,3128,11454813,free,pro,free,,1280x720,,fr-fr
13597368,3129,11454813,free,pro,free,,1440x900,,fr
14106479,3130,8875965,free,pro,pro,reporting,1280x800,Salesperson,en
13436929,3131,9869901,free,free,enterprise,reporting|ads,1280x720,,en
13265999,3132,10229058,free,pro,pro,,1920x1200,I do a little bit of everything,en
14103676,3133,2169225,free,pro,enterprise,reporting|ads,1920x1080,,en
13078054,3134,11371065,free,pro,pro,,1440x900,,en
13795327,3135,1529751,free,pro,enterprise,reporting|ssl,1536x864,Executive / Management,en
13845472,3136,11595927,free,free,free,,1600x900,Salesperson,en
13437940,3137,11599032,free,pro,pro,,1920x1080,Executive / Management,en
14026562,3138,8825841,free,pro,enterprise,reporting,1920x1080,,en
13296317,3139,8663229,free,pro,free,,1920x1080,,en-gb
14303824,3140,6722253,free,pro,free,,1366x768,,en
13101816,3141,11520843,free,starter,free,reporting,1536x864,Otra,es
13433279,3142,11601615,free,pro,basic,,1536x864,Executive / Management,en
13052438,3143,7290402,free,free,free,,1366x768,Ejecutivo/Gerente,es
13109453,3144,11599572,free,pro,enterprise,,1440x900,Salesperson,en
13111023,3145,8254440,free,free,pro,reporting,1440x900,Customer Service,en
13322649,3146,11605725,free,free,free,,1280x800,Executive / Management,en
13830810,3147,11515833,free,pro,pro,reporting,1440x900,,en-ca
14276296,3148,11606523,free,free,pro,sites,1680x1050,Marketer,en
12848084,3149,11613306,free,free,free,,1920x1200,Other,en-gb
13016761,3150,11398548,free,pro,pro,,1366x768,Profissional de marketing,pt-br
13201865,3151,11615598,free,pro,free,,1440x900,,en
14191575,3152,8742462,free,pro,free,,1440x900,,en
12826338,3153,5271966,free,pro,pro,,1366x768,I do a little bit of everything,en
14239024,3154,1332939,free,free,enterprise,,1920x1080,Salesperson,en
13585915,3155,11616786,free,pro,free,,1440x900,Executive / Management,en
13139924,3156,12578904,free,free,none,,1366x768,,es-es
13845712,3157,11500545,free,pro,basic,,2560x1080,Partner / Agency / Freelancer,en
13808972,3158,11619789,free,free,free,,1440x900,Salesperson,en-gb
13407289,3159,11384916,free,free,free,reporting,1242x698,Executive / Management,en-gb
13202613,3160,5203701,free,free,pro,ssl,1280x800,Spécialiste marketing,fr
13603382,3161,4144875,free,pro,pro,reporting|ssl,1440x900,,de-de
13500076,3162,11349462,free,pro,pro,,1440x900,Ejecutivo/Gerente,es-es
13017368,3163,10201836,free,free,free,,1280x800,Executivo / Gerência,pt-br
14226926,3164,11623983,free,starter,free,,1600x900,,de
14354442,3165,11625219,free,pro,pro,,1600x900,I do a little bit of everything,en
13617461,3166,11625534,free,free,free,,1366x768,,en
13158644,3167,11443176,free,pro,pro,,1280x800,Executive / Management,en
14269474,3168,10274688,free,starter,pro,sites,1440x900,Executive / Management,en
14272465,3169,8996151,free,pro,pro,reporting,1920x1080,,en
13353771,3170,10423923,free,pro,enterprise,reporting|ads|ssl,1920x1080,Commercial,fr
14221827,3171,8570190,free,pro,pro,reporting,1600x900,Salesperson,en
13049570,3172,9202980,free,pro,enterprise,reporting,1366x768,,fr
14047615,3173,9202980,free,pro,enterprise,reporting,1366x768,Commercial,fr
13046887,3174,7469202,free,pro,free,,1920x1080,Salesperson,en-gb
13857868,3175,6600981,free,pro,pro,reporting,1536x864,Salesperson,en
12915268,3176,1100643,free,pro,basic,,1536x864,Salesperson,en
13266843,3177,7231605,free,pro,free,,1920x1080,I do a little bit of everything,en-ca
